InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,2,16.98,8.49,28-01-2024,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,2,16.98,8.49,30-01-2024,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_1186,1,1186,Evan Williams Single Barrel,750mL,1,27.99,27.99,18-01-2024,750,1,0.79,3924,HEAVEN HILL DISTILLERIES   
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,01-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,02-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,09-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,13-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,2,21.98,10.99,15-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,18-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,21-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,29-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,31-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,07-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,08-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,09-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,12-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,22-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,23-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,24-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,29-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,3,44.97,14.99,31-01-2024,750,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,1,18.99,18.99,17-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,2,37.98,18.99,23-01-2024,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,4,75.96,18.99,26-01-2024,750,2,0.45,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_120,1,120,Tarantula Azul Tequila Gift,750mL,1,13.99,13.99,15-01-2024,750,1,0.79,5992,MCCORMICK DISTILLING CO    
1_HARDERSFIELD_120,1,120,Tarantula Azul Tequila Gift,750mL,1,13.99,13.99,28-01-2024,750,1,0.79,5992,MCCORMICK DISTILLING CO    
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,1,7.99,7.99,02-01-2024,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,2,15.98,7.99,03-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,2,21.98,10.99,05-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,5,54.95,10.99,11-01-2024,750,2,0.56,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,2,21.98,10.99,15-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,1,10.99,10.99,26-01-2024,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,10.99,10.99,03-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,11.99,11.99,13-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,11.99,11.99,21-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,11.99,11.99,23-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12086,1,12086,Candia Vyds Classic Cab Svgn,750mL,1,13.99,13.99,08-01-2024,750,2,0.11,90046,CANDIA VINEYARDS           
1_HARDERSFIELD_12111,1,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,02-01-2024,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_12111,1,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,29-01-2024,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_12111,1,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,30-01-2024,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_12116,1,12116,Lindemans Bin 85 Pnt Grigio,1.5L,1,14.99,14.99,15-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12116,1,12116,Lindemans Bin 85 Pnt Grigio,1.5L,1,14.99,14.99,19-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12116,1,12116,Lindemans Bin 85 Pnt Grigio,1.5L,1,14.99,14.99,29-01-2024,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,19.99,19.99,01-01-2024,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,19.99,19.99,02-01-2024,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,21.99,21.99,06-01-2024,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,21.99,21.99,08-01-2024,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,21.99,21.99,27-01-2024,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,4.99,4.99,02-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,07-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,21-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,2,12.58,6.29,22-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,26-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,27-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,2,19.98,9.99,05-01-2024,750,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,2,19.98,9.99,11-01-2024,750,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,2,19.98,9.99,23-01-2024,750,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,1,9.99,9.99,29-01-2024,750,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,06-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,07-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,5,49.95,9.99,09-01-2024,750,2,0.56,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,10-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,11-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,13-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,2,19.98,9.99,19-01-2024,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,20-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,2,19.98,9.99,22-01-2024,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,20,199.8,9.99,23-01-2024,750,2,2.25,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,29-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,30-01-2024,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,2,19.98,9.99,31-01-2024,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,06-01-2024,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,09-01-2024,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,26-01-2024,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,27-01-2024,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,30-01-2024,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,01-01-2024,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,07-01-2024,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,16-01-2024,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,28-01-2024,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,05-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,06-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,09-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,2,69.98,34.99,15-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,6,209.94,34.99,16-01-2024,750,1,4.72,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,17-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,26-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,28-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,29-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,2,69.98,34.99,30-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12211,1,12211,Black Box Rsl,3L,1,26.99,26.99,20-01-2024,3000,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,17.98,8.99,02-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,3,29.97,9.99,06-01-2024,750,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,19.98,9.99,08-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,09-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,10-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,6,59.94,9.99,12-01-2024,750,2,0.68,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,17-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,19.98,9.99,19-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,21-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,22-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,19.98,9.99,23-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,30-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,2,19.98,9.99,02-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,4,41.96,10.49,06-01-2024,750,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,12,125.88,10.49,13-01-2024,750,2,1.35,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,2,20.98,10.49,14-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,2,20.98,10.49,22-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,1,10.49,10.49,23-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,1,10.49,10.49,26-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,1,10.49,10.49,29-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,06-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,07-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,08-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,09-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,11-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,12-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,5,54.95,10.99,15-01-2024,750,2,0.56,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,16-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,18-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,22-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,24-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,3,32.97,10.99,25-01-2024,750,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,14,153.86,10.99,26-01-2024,750,2,1.57,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,28-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,4,43.96,10.99,30-01-2024,750,2,0.45,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,31-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12227,1,12227,Korbel Sweet Rose,750mL,1,15.99,15.99,09-01-2024,750,2,0.11,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12227,1,12227,Korbel Sweet Rose,750mL,2,31.98,15.99,13-01-2024,750,2,0.22,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12235,1,12235,Murrieta's Well The Spur,750mL,1,20.99,20.99,14-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_1226,1,1226,Lexington Bourbon,750mL,1,27.99,27.99,29-01-2024,750,1,0.79,9625,WESTERN SPIRITS BEVERAGE CO
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,09-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,12-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,13-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,24-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,27-01-2024,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_1228,1,1228,Glenfiddich Ancient RSV 18,750mL,1,94.99,94.99,29-01-2024,750,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,02-01-2024,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,03-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,05-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,06-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,08-01-2024,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,09-01-2024,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,10-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,13-01-2024,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,3,38.97,12.99,15-01-2024,375,1,1.18,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,16-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,17-01-2024,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,20-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,22-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,23-01-2024,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,25-01-2024,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,8,103.92,12.99,29-01-2024,375,1,3.15,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12310,1,12310,Napa Cellars Pnt Nr Napa,750mL,2,37.98,18.99,13-01-2024,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,2,53.98,26.99,02-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,6,137.94,22.99,05-01-2024,750,1,4.72,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,5,114.95,22.99,07-01-2024,750,1,3.94,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,2,45.98,22.99,09-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,2,45.98,22.99,10-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,5,114.95,22.99,11-01-2024,750,1,3.94,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,1,22.99,22.99,13-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,1,22.99,22.99,14-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,5,114.95,22.99,15-01-2024,750,1,3.94,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,2,45.98,22.99,16-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,2,45.98,22.99,17-01-2024,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,1,22.99,22.99,18-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,3,68.97,22.99,20-01-2024,750,1,2.36,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,4,91.96,22.99,21-01-2024,750,1,3.15,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,1,22.99,22.99,23-01-2024,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,5,114.95,22.99,24-01-2024,750,1,3.94,1128,BROWN-FORMAN CORP          
